5,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,521,ms delay.
5,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,33,ms delay.
10,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,628,ms delay.
10,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,40,ms delay.
12,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,715,ms delay.
12,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,27,ms delay.
1,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,812,ms delay.
1,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
6,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,900,ms delay.
6,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,35,ms delay.
8,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,992,ms delay.
8,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
9,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1079,ms delay.
9,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
3,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1181,ms delay.
3,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,32,ms delay.
9,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,71,ms delay.
9,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,26,ms delay.
8,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,167,ms delay.
8,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,35,ms delay.
6,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,252,ms delay.
6,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
1,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,354,ms delay.
1,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,31,ms delay.
12,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,441,ms delay.
12,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,32,ms delay.
10,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,536,ms delay.
10,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,35,ms delay.
5,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,632,ms delay.
5,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
13,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,732,ms delay.
13,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
0,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,809,ms delay.
0,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
7,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,896,ms delay.
7,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,24,ms delay.
11,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,966,ms delay.
11,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
14,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1040,ms delay.
14,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,24,ms delay.
4,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1118,ms delay.
4,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,33,ms delay.
2,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1208,ms delay.
2,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
4,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,50,ms delay.
4,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
14,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,138,ms delay.
14,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,29,ms delay.
11,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,206,ms delay.
11,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
7,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,293,ms delay.
7,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,32,ms delay.
0,::2022-05-21 06:04:12::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,369,ms delay.
0,::2022-05-21 06:04:12::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,32,ms delay.
