1,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,22,ms delay.
3,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,114,ms delay.
13,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,15,ms delay.
14,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,143,ms delay.
3,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,16,ms delay.
14,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,24,ms delay.
6,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,179,ms delay.
9,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,204,ms delay.
6,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,18,ms delay.
9,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,19,ms delay.
7,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,243,ms delay.
7,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,29,ms delay.
11,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,294,ms delay.
11,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,33,ms delay.
12,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,339,ms delay.
10,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,373,ms delay.
12,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,13,ms delay.
10,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,11,ms delay.
2,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,401,ms delay.
2,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,11,ms delay.
4,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,424,ms delay.
4,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,13,ms delay.
0,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,460,ms delay.
0,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,13,ms delay.
